walkable1
0,0,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1164,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1164,1164,1164,1146,1146,1146,1146,1164,1164,1164,1164,1164,1146,1146,1164,1164,1164,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1164,1164,1164,1164,1164,1164,1164,1164,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,0,0,0,
0,0,1146,1146,1146,1146,1146,1146,1146,1164,1164,1164,1164,1164,1164,1164,1146,1146,1146,1146,1146,1164,1164,1164,1146,1146,1146,1146,1146,1164,1164,1164,1164,1164,1164,1164,1146,1146,1146,1146,1146,1164,1164,1146,1164,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1164,1164,1164,1164,1164,1164,1164,1164,1164,1164,1164,1164,1164,1164,1164,1164,1164,1164,1146,1146,1146,0,0,0,
0,0,0,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1164,1164,1164,1164,1164,1164,1164,1164,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1164,1164,1164,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1164,1164,1164,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,0,0,
0,0,0,977,977,977,977,943,926,926,960,962,926,926,926,926,960,960,960,960,960,960,960,962,960,960,960,960,962,926,926,926,926,926,926,926,926,926,926,926,926,962,962,962,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,960,926,926,926,926,926,926,926,926,926,926,943,977,977,0,0,
0,0,0,977,977,977,943,943,926,926,960,962,926,926,960,926,926,960,960,928,960,960,960,962,960,962,960,960,960,960,962,960,960,926,926,926,962,962,962,962,962,962,962,962,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,960,960,926,926,926,926,926,926,926,960,960,943,977,977,0,0,
0,0,0,977,977,977,943,943,926,926,960,960,926,926,926,926,960,960,928,928,928,960,960,960,960,962,962,962,962,960,960,960,960,926,926,962,962,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,960,960,960,960,926,926,926,926,926,960,928,943,977,977,0,0,
0,0,0,977,977,977,943,943,926,926,960,926,926,926,926,926,960,960,928,960,928,960,960,960,960,926,926,962,962,960,960,960,960,926,926,962,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,960,926,926,926,926,960,960,926,926,926,926,960,928,943,977,977,0,0,
0,0,0,977,977,977,943,943,926,926,960,926,926,926,926,926,960,960,928,928,928,960,960,960,960,960,926,960,960,960,960,960,926,926,926,962,962,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,960,926,960,960,960,960,960,960,926,926,926,960,960,943,977,977,0,0,
0,0,0,977,977,977,943,943,926,926,960,960,926,926,962,960,960,960,960,960,928,928,928,960,926,926,926,960,960,960,960,960,926,962,962,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,960,960,960,960,960,960,926,926,960,960,960,943,977,977,0,0,
0,0,0,977,977,977,943,943,926,926,960,960,926,926,962,960,926,960,960,928,928,960,960,960,926,926,926,926,960,960,960,926,926,926,926,926,926,926,926,962,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,960,926,960,926,926,960,960,926,926,926,960,960,960,943,977,977,0,0,
0,0,0,977,977,977,943,943,926,926,960,960,926,926,962,960,960,960,928,928,960,960,960,960,960,960,960,926,926,926,926,926,960,960,926,926,926,962,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,926,962,962,960,960,960,960,960,960,960,926,926,926,926,960,960,926,926,926,960,960,960,943,977,977,0,0,
